clientId,country,product_id
31214,RJ,21848
79873,ES,2934
79873,ES,2934
10779,RS,25672
8536,RJ,14153
22501,SP,15133
14161,SP,17184
69208,SP,17993
3528,MG,9178
19086,SP,4428
42087,PE,29470
71680,SC,28021
65426,PR,22480
65426,PR,22480
33916,SP,6936
49461,MA,31298
72822,MT,29357
70399,SC,27382
84941,RJ,12832
60472,RS,4300
4969,MG,2701
46338,SC,20469
43020,PA,22932
43020,PA,22932
36132,SC,20421
9841,SP,12378
1971,RJ,28515
1971,RJ,28515
94616,SP,28433
70459,SC,31694
448,SP,9023
84857,AL,7806
86481,SP,1861
32652,SC,21457
47767,RJ,21317
72858,RJ,8346
32172,RJ,19724
58655,GO,30968
55087,SP,17536
43718,MG,10435
61868,CE,347
4183,SP,23728
8822,SP,14117
9866,SP,30504
7603,SP,28602
9430,SP,28754
87450,CE,14103
38708,RS,12540
93478,GO,21933
93478,GO,21933
59754,SP,26793
33789,BA,5654
33789,BA,5654
33789,BA,5654
33789,BA,5654
33789,BA,5654
32035,PB,27732
9313,SP,3294
64918,SP,3666
64918,SP,3666
64918,SP,3666
20783,RJ,3885
55083,CE,2321
77198,MG,25423
89217,DF,20673
55775,RJ,19250
33610,SP,14727
2460,PR,30479
74345,RJ,28021
3174,MG,24193
3174,MG,24193
64223,SP,21392
9903,SP,7856
58995,SP,28966
2487,RJ,17341
33838,SP,12335
15053,RS,7372
62130,SP,8863
76456,RJ,25975
41689,CE,7983
21619,SP,2789
54032,MG,6817
10125,SP,20863
12472,RN,19705
40391,MG,4742
13285,SC,30901
89735,SP,23818
17708,RJ,2998
83604,SP,4440
19887,SP,19099
67085,SP,21144
63911,SP,30115
59607,RS,5510
59607,RS,5510
59607,RS,5510
9075,MG,17059
50812,SP,12780
43591,DF,17332
4629,SC,24341
4629,SC,24341
82698,RJ,9962
24358,PR,4533
50357,SP,16951
26985,RJ,5275
63744,MA,6935
91771,SP,20656
80559,PR,3596
60299,PR,19971
20048,SP,16476
45688,SP,3971
45688,SP,3971
59244,GO,23418
48045,RJ,18232
38642,SC,284
58248,SC,29746
78921,SP,13333
60297,MG,12072
95348,RJ,16946
58567,SC,1619
44437,ES,16360
44437,ES,16360
11895,SP,16469
51352,SP,31774
11480,SC,27399
11563,PR,488
72695,SP,31624
40986,BA,2504
22871,GO,20483
59117,RJ,23318
20730,SP,24728
22331,RJ,22480
12480,SP,1072
33151,RS,4414
90673,MG,13820
90673,MG,13820
63543,SP,6572
87897,PR,21445
52001,SP,16386
50194,GO,11501
32003,BA,29265
20459,SP,21392
33675,PE,10271
64244,SP,31182
70205,SP,13906
40951,RJ,29437
79740,DF,26249
4727,RJ,24490
43298,MG,31318
9379,SP,19099
54575,PE,29838
14130,SP,23649
14130,SP,23649
88935,ES,23929
15650,SP,23366
94282,SP,5026
62341,SP,25278
74666,RJ,21078
87264,SP,12636
58639,SP,25955
4781,SP,28762
27401,SP,6415
36563,MG,7465
3121,RJ,13474
45629,SP,6567
38149,SP,19020
7547,RJ,25582
18624,SP,17792
21598,RJ,21392
21598,RJ,21392
27917,SP,13118
93744,RJ,21496
93744,RJ,21496
93744,RJ,21496
93744,RJ,21496
93744,RJ,21496
30145,RJ,26156
30145,RJ,26156
61136,SC,14306
45710,SP,22233
80195,MG,7980
49256,SP,7538
70910,MG,17644
34459,RN,19302
63348,SP,16144
69726,SP,30452
64869,SC,21392
68261,SP,7467
71178,SP,25570
71174,SP,18168
86961,GO,29606
72135,MG,13809
63302,ES,10038
7915,RJ,8048
82760,RJ,23489
81699,PR,17661
47266,MG,19116
76420,MG,12027
26287,SP,25034
79637,CE,9435
67781,RJ,22413
8942,RJ,10141
35870,RO,26411
45226,SP,15980
84289,SP,13018
56930,SP,9239
56930,SP,9239
56930,SP,9239
56930,SP,9239
25693,PR,28553
25035,MG,30139
70539,MG,18648
70539,MG,18648
26623,SP,28492
88838,RJ,31084
70761,SP,8379
43286,PR,27623
42502,SP,8385
2644,RJ,29904
61969,SP,12827
46833,SP,11148
76513,PR,23326
22898,SP,6677
26263,SC,18638
26263,SC,18638
26263,SC,18638
26263,SC,18638
26263,SC,18638
26263,SC,18638
12418,PI,13529
54796,SC,1148
42163,RS,2877
50798,PE,23605
91806,RJ,25608
48034,RJ,31044
73158,MG,10764
21929,MG,7097
54334,MT,27998
90282,PB,2998
15918,SP,9499
63060,RS,25034
77572,SP,26572
25732,SP,814
82279,PR,5695
86038,PB,23296
53503,SP,2536
53503,SP,2536
33053,BA,21873
25005,SP,93
20488,SP,22438
23051,MG,7806
21281,RS,4036
12597,MG,18515
84455,SP,20617
84455,SP,20617
41058,RJ,4648
48218,MG,24364
48218,MG,24364
48218,MG,24364
48218,MG,24364
75321,BA,5530
36872,MS,24490
66088,PR,9653
23687,SP,20526
9882,MG,29752
3930,PR,8387
3930,PR,8387
3930,PR,8387
80381,SP,2265
34248,AM,13071
75678,BA,23990
59788,SP,19696
92478,SP,27090
84083,RJ,26293
47959,RJ,26305
75707,MG,11618
85450,SP,16887
85450,SP,16887
7178,MT,30713
44258,RJ,28900
59728,RJ,14776
25553,PA,22701
4630,ES,22845
61852,SP,12960
19875,PE,12643
19875,PE,12643
1460,SC,4168
86664,PR,27399
10331,RJ,10514
5361,SP,878
82988,SC,25763
68754,MG,17031
33572,SP,20707
90052,SP,16996
11212,SP,22157
82105,CE,12183
30418,SP,30215
78872,SP,21262
78872,SP,21262
5053,SP,355
5053,SP,355
35375,PR,3394
65206,SP,13775
79102,MG,23296
90142,MG,24422
90142,MG,24422
78947,RJ,25211
60489,RO,27613
7219,MG,10202
48385,SC,10487
48385,SC,10487
84752,SP,18532
87737,RS,20935
81217,MA,28842
55841,BA,399
77955,RS,22128
13400,RS,13978
70562,PA,28761
31302,SP,29638
76920,TO,4807
14158,SP,5735
64120,GO,24728
44876,RS,10730
24650,PR,2729
25568,MT,22531
56506,SP,17188
11467,RS,28429
62246,SP,19099
46990,SP,13402
54224,PB,5372
26636,SP,20018
75298,SP,27194
65557,SP,13858
65557,SP,13858
65557,SP,13858
65557,SP,13858
65557,SP,13858
1117,MS,12266
1117,MS,12266
79416,SP,24782
64325,GO,1622
91089,SP,26744
15831,SP,16784
38575,SC,23892
88765,MG,22088
71032,RJ,10398
71032,RJ,10398
91098,SP,21772
91098,SP,21772
60363,RS,29916
60363,RS,29916
74476,BA,29504
90861,GO,11577
37442,SP,18311
83952,MG,27605
86604,DF,11763
33883,PR,4660
6722,SP,24804
25921,PR,10514
86145,RJ,7854
46108,SP,7868
11999,RJ,10514
68443,SP,18862
10652,RS,4720
90410,MG,17481
21860,RJ,7876
38570,SP,31009
75242,MG,457
70788,RJ,9383
35299,PR,1336
20061,PR,18633
92639,SP,19768
89493,RJ,24591
28010,SP,20617
50676,MT,28436
37056,SP,7975
83059,MG,16138
57396,BA,4424
58198,SP,23407
93379,SP,4754
60582,SP,10487
63223,CE,12875
57871,SP,27353
65528,SP,4241
63826,RJ,6862
90214,MS,26156
42110,SP,13963
29433,SP,1927
71790,PA,21391
71790,PA,21391
3691,SP,5742
77502,PE,24971
66829,SP,25978
76478,BA,10560
88678,SC,23939
25304,SP,19583
794,SP,16209
33577,BA,5197
7796,RS,19281
92208,RJ,11619
79780,RJ,27198
18416,RJ,18463
24019,SP,5522
74322,SP,5383
76955,PE,25882
17650,PE,10560
80710,BA,8185
86064,RS,29409
50556,RJ,14630
94792,DF,8340
48219,SP,24567
329,MA,24128
69558,SP,19279
73748,DF,21557
6649,SC,18761
32453,MG,29780
28362,SP,1264
92853,SP,4129
71022,CE,25871
3994,DF,4868
66161,SP,4807
18843,RJ,11267
4922,RJ,3385
4922,RJ,3385
4922,RJ,3385
4922,RJ,3385
92291,RS,5975
69568,BA,12378
75929,SP,31514
6050,MT,22775
13606,PE,18431
50281,MG,20319
53937,BA,13831
30398,SP,6846
30398,SP,6846
30398,SP,6846
51400,SP,27054
5533,RJ,19153
37955,SP,500
17112,PA,16947
78163,SP,20616
41902,ES,11947
56226,DF,27897
45990,MS,13018
48064,RS,5557
38067,SP,30139
51839,SP,18761
27904,RS,12402
78005,SP,7324
78005,SP,7324
9588,SP,7167
40319,SP,22733
51904,RJ,8529
72759,SP,11055
44517,CE,1460
67574,SC,20454
69583,SP,7826
55916,SP,26721
59116,SP,15073
29995,SP,30190
29995,SP,30190
20227,SP,31606
83875,RS,29242
92000,MG,13365
4777,SP,6503
43831,MG,4316
73437,MG,10040
93450,CE,29857
9644,RJ,15722
59895,PR,14236
16856,PA,14606
16856,PA,14606
3634,SP,15041
90151,RJ,8053
26296,SP,20995
16731,SP,1840
48434,SP,19943
74640,PE,27538
18054,SP,1401
53164,SP,589
71461,SP,29145
58308,RS,6524
58308,RS,6524
57293,SP,17174
15803,SP,9481
92625,BA,7787
18620,SP,22271
53798,SP,17947
53798,SP,17947
58574,RJ,25548
53302,SP,24695
47057,SP,25767
84213,MG,11857
10694,SP,22130
32124,SP,7971
79826,SP,17584
47668,MG,1032
21827,SP,16864
73723,SP,26790
8729,SP,1632
8970,SP,6824
23331,SP,12315
80125,SP,13481
54205,RS,18998
17963,MG,6644
31381,SP,16012
50520,SP,8512
45853,SP,27127
37540,SP,11566
1526,SP,28215
52337,RJ,15795
5242,PI,27295
3622,SP,4480
16657,PE,4458
47170,MG,20987
10289,SP,164
10289,SP,164
93429,PR,7426
53468,RJ,18482
18617,SP,24492
27192,MG,28914
36352,SP,11360
22825,SP,31170
65144,SP,29689
80509,ES,14532
92914,RJ,30689
74203,ES,15434
53774,SP,28978
21566,MG,7139
70682,SC,28873
70682,SC,28873
4620,ES,16785
93369,MG,20568
26210,SP,2862
15355,SP,5166
85275,SP,28186
74845,RJ,24728
61131,SP,2160
7373,SP,5590
3871,SP,25001
49398,RS,14615
49398,RS,14615
72783,SP,30615
65320,MG,30685
81009,MG,8656
89641,RJ,10366
82305,PE,1154
1537,MG,31360
1537,MG,31360
17103,MA,5275
51978,SP,19052
79783,SP,5989
18301,MG,7873
76096,RJ,22012
8437,RN,13218
30513,SP,27899
76887,BA,4396
63359,SP,10706
36342,SP,27801
36342,SP,27801
36342,SP,27801
70781,SP,31182
8464,SP,25478
73595,RO,21253
65225,PR,686
65225,PR,686
41562,SP,8415
25362,RJ,9351
19891,SP,4523
81225,PE,22433
2391,SP,12636
11337,SP,26334
7079,SP,29419
54792,SP,1585
80923,SP,2431
41885,GO,554
41885,GO,554
39157,SP,5757
33505,SP,17474
59457,BA,15853
56318,SP,17145
19060,SP,1929
75293,PR,29049
88596,SP,8308
50023,RJ,26551
44428,SP,12172
92306,SP,16627
48276,MT,18050
50643,SC,4337
50643,SC,4337
30142,RJ,25251
83680,DF,15572
70548,SP,23660
38599,DF,26501
38599,DF,26501
41014,SP,15429
88640,SP,30148
52375,MG,20196
8786,SP,27038
30560,RJ,24808
64357,RJ,30825
92129,MG,18632
8413,SP,11958
78477,PR,12183
88499,RJ,10171
3724,CE,20062
24241,MG,4047
61988,SC,18195
75202,RJ,2251
86553,RS,3342
79994,SP,20023
70052,MG,26156
59685,SP,8068
16088,SP,1355
31123,SP,3953
35587,RJ,11285
70420,MT,26774
82251,PR,24257
29193,SP,12522
16596,SP,4856
12124,RJ,12167
34351,SP,29631
6055,SP,28861
7963,RN,12492
25772,SP,19099
82369,RJ,15912
66059,MT,3878
11050,SC,29643
8293,SP,19977
86768,PR,12198
88398,SP,2712
87460,SP,7614
60507,SP,14269
84040,SP,4862
49166,PR,12378
49166,PR,12378
26915,BA,19876
4125,ES,21933
22390,RJ,26228
61964,DF,26066
497,PR,20949
85721,SP,31858
41027,SP,16625
71869,MG,13027
80493,SP,16632
67044,SP,8075
66748,MG,20747
1058,SP,9712
86977,PB,20494
4704,AC,15671
35935,RS,18945
20317,SP,8760
20317,SP,8760
81873,RJ,24686
35447,SP,21265
30582,SP,20972
45595,SP,10446
38745,GO,17911
38745,GO,17911
17059,MG,25577
72892,SP,25969
72892,SP,25969
20447,ES,11917
62871,SP,20514
84295,SP,9622
82913,MG,23197
12782,PB,15577
21082,SP,18662
1876,DF,27328
42401,SP,7617
27370,SP,1272
38177,SP,17059
19037,RN,13142
73880,RS,16434
67158,MG,28867
72443,SP,1371
21572,GO,20704
54951,SP,15692
5901,GO,8361
30292,DF,9168
30144,SP,5786
15161,MG,24039
35511,PB,7525
48047,SC,28863
43388,MG,27878
3464,RJ,22292
3464,RJ,22292
49739,SP,29574
73298,SP,31729
44303,MT,985
36895,MG,29504
65466,MT,19032
17294,SP,12710
11884,MA,508
53721,SP,7377
4306,RJ,18536
11520,SP,1120
31234,SP,27813
24471,GO,28694
29947,RJ,27120
62193,RJ,13898
51359,RS,17284
35943,RJ,15968
39366,RJ,1020
1631,SP,7143
92284,MA,16052
17293,SP,8277
17293,SP,8277
10716,SP,25095
34656,SP,7165
66959,SP,22297
91299,RJ,24134
25393,RJ,1176
91922,CE,6158
67325,RS,5282
67325,RS,5282
67325,RS,5282
56202,RS,19604
93467,MG,8656
42992,SP,7303
83144,PR,19160
83144,PR,19160
35971,SP,8299
60819,SP,17947
22022,BA,7486
47452,RS,8837
92512,DF,5091
67910,SP,10187
68985,SP,29847
53365,RJ,2736
59162,GO,6712
92198,SP,30846
48304,RJ,28630
12817,PA,27798
53750,PR,6644
49434,RJ,24736
75909,RJ,3080
50759,SC,16049
76078,SP,5815
80563,BA,7863
47454,MG,31383
39619,SP,24454
1731,SP,30994
56551,RJ,21392
10569,BA,4900
18431,SP,29403
18431,SP,29403
14907,SP,1277
20197,RS,916
81059,SC,24853
88380,SP,17059
66651,SP,13778
66651,SP,13778
66651,SP,13778
66651,SP,13778
58063,SP,9435
39031,RJ,6284
44779,SP,6020
81237,SP,22627
42456,SP,8780
31842,MG,10398
82699,SP,11392
8140,RJ,25520
28710,RJ,19099
58085,SP,15277
13446,SP,18443
41559,RJ,9958
41559,RJ,9958
30656,SP,13240
30656,SP,13240
77693,SC,23829
51172,PA,7038
45639,AL,24813
24418,ES,15990
68557,RJ,26624
32152,SP,12293
24966,SP,19246
8746,SP,7056
3107,SP,2120
2739,MG,13943
26859,RJ,8837
88629,RS,3904
28344,GO,19601
9122,MG,22480
9122,MG,22480
12861,SP,25762
62018,PR,12293
2630,MG,21662
2630,MG,21662
2630,MG,21662
2630,MG,21662
2630,MG,21662
2630,MG,21662
48348,BA,8705
26515,SP,960
7951,SP,30662
47383,RS,12928
57661,RJ,11870
29397,RJ,12621
69704,SP,12335
42424,AL,6862
83629,MG,14186
61011,SP,3831
61011,SP,3831
61011,SP,3831
67178,PE,9938
20019,RS,12748
15952,RJ,17472
72031,RJ,26156
39180,DF,24494
5705,SP,7349
26364,PR,15322
5078,MG,10514
18488,SP,24665
44746,SP,11596
900,PR,20925
11484,MG,19221
58877,SP,17102
63137,SP,24132
79590,RJ,21311
44370,SP,26854
12331,RJ,19827
12331,RJ,19827
3161,SP,76
44087,SP,15056
13393,RJ,7097
18976,MS,22778
23788,RJ,9567
47961,SP,10543
18391,SP,21943
40815,ES,4367
42216,PA,30291
87950,SP,6285
40563,SP,24183
47316,MG,7467
68483,MG,7601
84768,MG,18018
42526,BA,27686
36757,SP,22221
36757,SP,22221
36757,SP,22221
20557,RS,20090
19613,BA,17972
43721,SE,25753
33687,RJ,1045
43498,RJ,15422
44324,PE,28072
38458,BA,20483
23807,PA,3377
37619,RS,20779
16177,RJ,28380
83304,DF,11439
12297,RJ,13374
71295,MG,28017
71295,MG,28017
71295,MG,28017
78761,SP,20548
30621,SP,6343
27867,PR,9424
43059,SP,6259
10176,RS,31345
82194,SP,2862
28217,SC,16343
5650,SP,26659
30101,RS,14434
14775,DF,7082
66022,SP,3148
61268,SC,21013
51976,RN,9076
91313,SP,9616
64433,PR,747
33775,SP,14456
12163,RS,16472
11514,PR,21020
11514,PR,21020
57981,RJ,12159
10486,RS,20248
32808,SP,16611
66713,PB,23447
66839,MG,23469
81910,SC,11360
63600,GO,868
26884,SP,10097
26884,SP,10097
23771,RJ,3220
32699,RJ,2197
66767,SP,6101
81035,MG,8048
55249,RJ,24067
2262,SP,11568
75784,ES,24646
13798,RS,860
49037,RJ,29445
28017,SP,1634
37949,PE,19182
37949,PE,19182
84036,PR,30329
86432,BA,29818
19736,MG,27399
15853,SP,10001
64404,SP,4132
77653,SP,10160
3225,RJ,10737
12992,SP,25975
80590,RJ,6029
39714,MG,4651
44438,PA,4268
34884,RJ,240
34884,RJ,240
51450,MG,16957
86024,PA,11315
54154,TO,12213
54154,TO,12213
37655,SP,9564
15128,SC,26263
71288,MG,29320
71288,MG,29320
87695,RJ,10487
23996,PA,24552
35001,BA,26435
25422,RJ,29227
52453,SP,945
23142,SP,13532
46447,PR,5664
62347,SP,15537
55085,SP,29523
37677,SP,1717
5236,SP,26804
38412,MG,9278
83397,SP,14446
19015,SP,14887
5762,SP,25542
4043,SP,13597
22488,RJ,12266
3627,SP,27430
92834,MT,4146
61660,RJ,8474
20621,SP,27939
20621,SP,27939
21958,PR,22480
21958,PR,22480
18055,SP,26233
54835,RS,4848
51954,RJ,22801
69638,DF,12366
19155,SP,11156
72500,ES,29413
30587,RS,7863
7573,SP,15322
86018,SP,4300
56048,SP,15545
34960,SP,22279
17948,MG,13294
17948,MG,13294
49423,PA,19936
49158,SC,8081
85205,CE,520
68214,RJ,28592
73426,MG,3474
89699,SP,29136
30489,MA,16321
30489,MA,16321
30489,MA,16321
53259,MG,26774
17836,PB,30920
74079,PR,11530
74783,PR,13609
77965,SP,29695
35267,PB,21409
65411,SP,24663
11020,SP,19196
35493,SP,26574
35493,SP,26574
77489,RJ,6793
77489,RJ,6793
21487,RJ,18746
10952,RJ,10934
64333,PE,3173
1170,RJ,8370
14170,RJ,12785
83874,SP,14532
42598,PE,22066
49025,RJ,6044
46626,DF,5235
22974,MT,25534
67348,RJ,26044
20482,MT,3072
82333,SP,2891
61960,SP,29450
61960,SP,29450
61960,SP,29450
61960,SP,29450
61960,SP,29450
58115,DF,3227
88689,SP,30210
58430,SP,7528
374,SP,22962
374,SP,22962
374,SP,22962
21737,RJ,1298
40606,RS,29441
34418,SP,10153
63904,SP,9825
93656,SP,14706
55672,MG,5306
71405,DF,1745
29125,RJ,20143
78155,SP,6160
68028,RS,15538
37569,MG,20972
42318,RJ,24461
29798,SP,29790
2661,SP,20200
24060,SP,6489
17665,RJ,26248
75997,SP,11591
6921,SP,12149
24728,SP,28278
41203,MG,25151
82842,SP,17
56931,DF,7857
69813,SP,22334
39534,MG,26345
70015,MG,29609
23626,SP,25955
38053,PE,18761
66384,RS,7063
50443,SC,16473
61016,RS,2416
45989,RS,8493
50272,SP,5887
90515,PI,28842
46524,MG,31620
40617,SP,18894
35502,SP,8684
49891,SP,24491
24696,RJ,860
49491,SP,28775
28201,PR,3798
47010,SP,11921
49707,RJ,29328
55559,MG,15362
80323,SP,882
84469,SP,21623
84469,SP,21623
88825,PR,4149
2849,SP,5205
10019,MG,28248
92156,MG,264
36065,SP,26155
73557,PE,13184
38261,PR,20334
92907,MG,14189
34044,RJ,7223
22489,GO,5193
48104,SP,17162
26354,RS,26665
77335,ES,6816
50680,SP,12894
86309,RJ,17806
82294,SP,15773
55022,SP,15689
60679,GO,28433
20040,SP,6627
92024,PR,29695
92782,SP,16208
26317,SP,28018
69371,RN,7604
76409,AM,26242
2406,ES,13671
67118,SP,14792
18309,SP,17474
69363,RJ,3927
82443,RS,19539
16528,MA,15337
13458,SP,28234
58857,SE,7631
61747,ES,7546
78861,SP,15694
10839,SP,2116
45677,SP,23643
45677,SP,23643
22136,ES,11839
73,TO,20365
62611,RJ,8063
45038,PR,10747
84724,RS,26707
43354,MG,22723
65108,MG,20526
65108,MG,20526
83523,SP,22096
71238,SC,31756
49802,MG,20310
70849,SP,8556
30325,RJ,21422
41809,SP,23587
5254,SP,25975
28826,SP,10533
54758,SP,8404
82542,DF,31117
43527,RN,16553
69666,PR,28553
8012,MG,18495
59923,MG,13809
59923,MG,13809
89708,SP,9348
30333,PR,28985
36889,SP,4149
25143,PE,27466
28016,SP,10560
76207,SP,5253
53796,SP,22547
74693,GO,14852
41227,RJ,30038
49758,MG,4480
49758,MG,4480
54435,SP,2701
91875,SP,18356
33294,SP,7047
6091,RJ,31248
6091,RJ,31248
64949,SP,1515
59982,SP,21577
41170,RJ,23569
38021,PR,4783
36351,SP,15175
1233,RJ,17396
1233,RJ,17396
1233,RJ,17396
55912,PR,23221
92633,SP,20022
37001,SP,29675
89893,MG,25868
88820,SP,30913
7129,SP,25713
7129,SP,25713
75863,MG,28328
78513,MG,21897
78513,MG,21897
24116,SP,14140
67728,SP,3407
43930,SP,18996
41511,PA,3538
66251,MG,7483
80808,SP,19143
69593,RS,19684
54446,GO,18925
23706,SP,22221
77698,SP,26772
77698,SP,26772
77698,SP,26772
77698,SP,26772
25387,SP,7787
86974,MG,23717
14996,MS,22818
1702,SP,20011
1702,SP,20011
1702,SP,20011
1702,SP,20011
62085,SP,27812
81401,DF,24075
28414,MS,2701
89086,RJ,30941
89086,RJ,30941
45959,SP,28135
58295,SP,15982
13261,DF,5329
13261,DF,5329
13261,DF,5329
13821,PR,13015
19897,RJ,23521
12113,BA,10387
8110,SP,20416
70189,PE,2017
11598,MG,5887
11166,SP,8408
82659,RS,29171
68950,SP,26312
5568,RJ,24035
63782,SP,15952
32791,RJ,3543
52498,SP,17695
36528,SP,25798
61151,MG,9234
6095,SP,10363
82426,RS,15258
88413,PE,12676
40215,PR,26242
79576,MG,22230
38972,SP,7010
65944,SP,28856
20631,SP,30968
15700,SC,19241
64603,SP,6056
64603,SP,6056
64603,SP,6056
4634,SP,22158
28309,SP,22099
86198,RJ,6913
57447,SP,7574
93782,PR,17806
93782,PR,17806
93782,PR,17806
93782,PR,17806
93782,PR,17806
93782,PR,17806
46137,PR,16605
46137,PR,16605
72010,RS,12676
47656,SP,29642
79327,SP,13096
35162,SP,24254
23364,SP,19779
23364,SP,19779
14207,RJ,20969
54052,BA,27987
55410,MG,30846
35230,RJ,31094
71183,MG,30166
62172,RN,3476
82020,RJ,23256
14057,SP,14100
45908,SC,18238
76120,CE,11267
59594,RJ,31249
56168,MG,29292
55049,MG,28736
15719,RS,16625
70571,ES,14982
94591,MG,10080
95047,RS,27532
78296,RJ,20494
10568,RS,30166
69532,SC,29847
1881,SP,20414
7152,SP,19372
16165,SP,9212
51160,RJ,17822
38534,PE,16550
54970,SP,5679
14334,PR,19340
6850,RS,26934
82832,RJ,19130
41495,SP,28097
33811,SC,8720
38519,SP,14738
88537,SP,9424
69081,SP,4300
62404,RS,24001
63737,SP,24943
58450,BA,4931
70153,RJ,8763
22450,SP,31755
21053,RJ,17135
5312,MG,9788
69058,MG,11292
70449,SP,21136
40805,CE,7139
82413,SC,17928
76588,MG,11554
1145,SP,3596
20708,RJ,8512
47512,MG,28848
23872,SP,22287
83222,PA,8283
19282,SP,26541
55068,RJ,26740
8800,SP,8512
8800,SP,8512
49413,SP,21933
45940,PR,26059
76516,PI,11328
72667,RS,30452
72667,RS,30452
63231,BA,27097
67648,SP,21632
27803,RJ,11805
90446,MG,19105
16901,TO,28624
49760,SP,6888
15902,RS,11360
55981,BA,28574
64471,BA,27062
87707,MG,18192
87707,MG,18192
75856,RJ,8655
37338,PE,12310
25207,DF,10304
32258,SP,28663
52952,SP,16521
4082,ES,10180
18995,SP,1722
18995,SP,1722
18995,SP,1722
18995,SP,1722
18995,SP,1722
11644,CE,30506
55139,MA,31620
72805,RJ,13903
79500,MS,860
29931,RS,6282
29931,RS,6282
31693,SP,2166
55914,BA,1506
85905,RS,11076
32762,BA,4909
80556,SP,18811
79551,PR,10038
47023,SP,23377
16230,SP,21952
62036,SP,10060
5591,SP,6333
5591,SP,6333
94607,SC,20834
74725,PR,5522
69417,MG,29607
67435,SP,11821
61032,RJ,10738
61501,SP,26659
86300,SP,15488
3062,SC,14222
55214,GO,3953
9011,SP,18667
83892,SP,14566
68367,MG,7806
68367,MG,7806
87998,SP,27302
51115,SP,8414
51115,SP,8414
1935,SP,23286
36261,SP,2255
8332,SP,28896
8332,SP,28896
2750,PE,11029
46432,RJ,8837
90523,RS,23907
60367,RJ,23179
25318,DF,29768
23316,SC,6478
87121,RJ,31316
52855,RJ,23271
52855,RJ,23271
80755,RJ,13012
80755,RJ,13012
90736,BA,3227
90736,BA,3227
56701,RJ,2779
9480,MG,8003
66890,GO,31648
8737,SP,9310
44277,SP,15115
56107,RJ,27401
16890,MG,10325
90808,SP,15581
28792,SP,19004
79198,MT,17661
22020,SP,21138
80028,BA,13454
57009,SP,17106
53372,SP,13084
1788,SP,11594
64170,PA,2701
4390,SP,21419
54484,RJ,23154
44761,RJ,21484
40256,RO,31779
46861,RS,23523
85766,SC,27118
5305,SP,10199
17215,SC,17499
17215,SC,17499
23252,SC,736
16752,RS,12594
39690,SP,16162
57771,SP,2701
94976,SP,9445
47958,SP,13374
13541,RJ,30598
14706,SP,29770
13218,RS,11814
84740,PR,13903
28418,PR,24204
8048,SP,3304
64118,SP,21501
64118,SP,21501
64118,SP,21501
64118,SP,21501
64118,SP,21501
36830,SP,12960
73848,SP,16360
88136,ES,9220
89494,SP,3798
80801,RJ,10171
21695,MG,16253
93238,SP,30855
43549,MG,27973
59847,SC,20400
23479,SP,17929
79754,SP,5782
69086,MG,19209
72098,RJ,5459
72098,RJ,5459
24577,DF,7058
18234,SP,28190
64970,MG,25993
36818,RJ,12676
47877,SC,13686
12219,SP,17252
7275,SP,15010
65456,RS,5665
65456,RS,5665
27328,MG,14506
12608,MG,11227
94644,SP,5296
94644,SP,5296
94644,SP,5296
94644,SP,5296
94644,SP,5296
88598,RS,13087
78993,SP,20735
25400,SP,18996
48696,SP,10537
17874,MG,18969
71629,MG,13118
19362,SC,22583
19164,MG,12035
53041,SP,28021
69433,PA,10418
48658,PR,24103
40760,SP,18539
82932,AP,2580
87305,MG,13333
94109,RJ,25068
60562,ES,26396
83586,BA,4740
21992,SP,27120
12128,SP,2284
48449,RJ,31023
72228,MG,4081
22248,SP,27147
3664,SP,9412
738,SP,7661
88844,SP,6389
20489,MS,21703
67716,SP,18335
28394,SC,3369
93095,SP,734
39448,RJ,31850
3581,MG,7532
23806,DF,11360
84720,RJ,28553
42906,RS,14048
86117,RJ,399
87348,SP,7072
76592,SP,14048
73899,MG,7060
64300,PR,23179
25976,SP,28174
26771,SP,22964
87948,SP,23537
94678,RJ,15745
68907,MG,6119
13584,SP,9203
13584,SP,9203
75711,SP,19843
71466,PR,29643
55892,MT,5274
1427,RJ,23342
75712,RS,3685
30268,SP,7220
34531,RJ,4187
21819,BA,19005
8714,RS,1634
3058,PA,3304
47001,SP,22941
89630,SP,14653
44165,SE,12404
34632,SP,18788
32964,RS,28414
65237,SP,7225
78918,PE,3487
72697,SP,20020
81142,SP,25852
33783,MG,8414
79958,SP,11548
79958,SP,11548
79958,SP,11548
63241,BA,1747
68405,SP,6276
65187,SP,21392
65187,SP,21392
79703,SP,12611
60554,SP,4554
85650,SP,18419
46451,SP,8978
71678,MG,18405
18372,SP,3796
32432,SP,31676
64249,SP,19958
15038,MG,15722
36892,RJ,10300
59649,SP,1277
26883,ES,21051
18127,SP,17340
23755,SP,22957
72253,SP,7092
58923,PR,946
56142,MG,10668
85291,MG,19687
56637,RJ,18002
33606,CE,17540
66692,SP,18981
1177,SP,6824
57941,MG,24162
68610,SP,8731
59251,SP,9666
14711,MG,23800
76726,SP,2281
46388,GO,9567
58097,MG,21392
50973,SC,1565
53874,SP,10872
53874,SP,10872
15281,RS,30215
85396,SP,2413
37774,SP,17317
56739,MG,19099
46476,SP,17979
21558,RJ,21992
21558,RJ,21992
58713,SP,19253
63970,ES,25295
16419,MG,21677
22611,SP,960
94581,SP,12518
89491,PE,12838
49481,SP,30873
